Tip_label f
Bulbothrix_isidiza 0.02
Bulbothrix_laevigatula 0.02
Bulbothrix_meizospora 0.02
Bulbothrix_sensibilis 0.02
Bulbothrix_setschwanensis 0.02
Bulbothrix_suffixa 0.02
Bulbothrix_tabacina 0.02
Canoparmelia_carneopruinata 0.02
Canoparmelia_caroliniana 0.02
Canoparmelia_concrescens 0.02
Canoparmelia_crozalsiana 0.02
Canoparmelia_ecaperata 0.02
Canoparmelia_inhaminensis 0.02
Canoparmelia_nairobiensis 0.02
Canoparmelia_schelpei 0.02
Canoparmelia_texana 0.02
Cetrariastrum_andense 0.02
Cetrariastrum_dubitans 0.02
Cetrariastrum_ecuadoriense 0.02
Cetrelia_braunsiana 0.02
Cetrelia_cetrarioides 0.02
Cetrelia_chicitae 0.02
Cetrelia_japonica 0.02
Cetrelia_olivetorum 0.02
Cetrelia_pseudolivetorum 0.02
Emodomelanelia_masonii 0.02
Everniastrum_americanum 0.02
Everniastrum_catawbiense 0.02
Everniastrum_cirrhatum 0.02
Everniastrum_lipidiferum 0.02
Everniastrum_nepalense 0.02
Everniastrum_rhizodendroideum 0.02
Everniastrum_sorocheilum 0.02
Everniastrum_vexans 0.02
Flavoparmelia_baltimorensis 0.02
Flavoparmelia_caperata 0.02
Flavoparmelia_citrinescens 0.02
Flavoparmelia_euplecta 0.02
Flavoparmelia_ferax 0.02
Flavoparmelia_haysomii 0.02
Flavoparmelia_haywardiana 0.02
Flavoparmelia_marchantii 0.02
Flavoparmelia_papillosa 0.02
Flavoparmelia_rutidota 0.02
Flavoparmelia_secalonica 0.02
Flavoparmelia_soredians 0.02
Flavoparmelia_springtonensis 0.02
Flavoparmelia_subambigua 0.02
Flavopunctelia_borrerioides 0.02
Flavopunctelia_flaventior 0.02
Flavopunctelia_soredica 0.02
Hypotrachyna_adducta 0.02
Hypotrachyna_afrorevoluta 0.02
Hypotrachyna_booralensis 0.02
Hypotrachyna_brasiliana 0.02
Hypotrachyna_britannica 0.02
Hypotrachyna_caraccensis 0.02
Hypotrachyna_ciliata 0.02
Hypotrachyna_dactylifera 0.02
Hypotrachyna_degelii 0.02
Hypotrachyna_endochlora 0.02
Hypotrachyna_exsecta 0.02
Hypotrachyna_fissicarpa 0.02
Hypotrachyna_flexilis 0.02
Hypotrachyna_imbricatula 0.02
Hypotrachyna_immaculata 0.02
Hypotrachyna_koyaensis 0.02
Hypotrachyna_laevigata 0.02
Hypotrachyna_leiophylla 0.02
Hypotrachyna_livida 0.02
Hypotrachyna_neodissecta 0.02
Hypotrachyna_osseoalba 0.02
Hypotrachyna_physcioides 0.02
Hypotrachyna_polydactyla 0.02
Hypotrachyna_pseudosinuosa 0.02
Hypotrachyna_radiculata 0.02
Hypotrachyna_reducens 0.02
Hypotrachyna_revoluta 0.02
Hypotrachyna_rockii 0.02
Hypotrachyna_showmanii 0.02
Hypotrachyna_sinuosa 0.02
Hypotrachyna_taylorensis 0.02
Karoowia_adhaerens 0.02
Karoowia_perspersa 0.02
Karoowia_ralla 0.02
Karoowia_scitula 0.02
Melanelixia_albertana 0.02
Melanelixia_californica 0.02
Melanelixia_calva 0.02
Melanelixia_fuliginosa 0.02
Melanelixia_glabra 0.02
Melanelixia_glabratuloides 0.02
Melanelixia_glabroides 0.02
Melanelixia_piliferella 0.02
Melanelixia_subargentifera 0.02
Melanelixia_subaurifera 0.02
Melanelixia_subglabra 0.02
Melanelixia_villosella 0.02
Melanohalea_elegantula 0.02
Melanohalea_exasperata 0.02
Melanohalea_exasperatula 0.02
Melanohalea_gomukhensis 0.02
Melanohalea_halei 0.02
Melanohalea_infumata 0.02
Melanohalea_laciniatula 0.02
Melanohalea_lobulata 0.02
Melanohalea_multispora 0.02
Melanohalea_olivacea 0.02
Melanohalea_poeltii 0.02
Melanohalea_septentrionalis 0.02
Melanohalea_subelegantula 0.02
Melanohalea_subexasperata 0.02
Melanohalea_subolivacea 0.02
Melanohalea_trabeculata 0.02
Montanelia_disjuncta 0.02
Montanelia_panniformis 0.02
Montanelia_sorediata 0.02
Montanelia_tominii 0.02
Myelochroa_aurulenta 0.02
Myelochroa_entotheiochroa 0.02
Myelochroa_galbina 0.02
Myelochroa_indica 0.02
Myelochroa_irrugans 0.02
Myelochroa_metarevoluta 0.02
Namakwa_exornata 0.02
Nesolechia_oxyspora 0.02
Nipponoparmelia_laevior 0.02
Nipponoparmelia_ricasolioides 0.02
Parmelaria_subthomsonii 0.02
Parmelia_adaugescens 0.02
Parmelia_barrenoae 0.02
Parmelia_cochleata 0.02
Parmelia_crambidiocarpa 0.02
Parmelia_cunninghamii 0.02
Parmelia_discordans 0.02
Parmelia_encryptata 0.02
Parmelia_ernstiae 0.02
Parmelia_erumpens 0.02
Parmelia_fertilis 0.02
Parmelia_lindmanii 0.02
Parmelia_mayi 0.02
Parmelia_omphalodes 0.02
Parmelia_pinnatifida 0.02
Parmelia_pseudolaevior 0.02
Parmelia_pseudotenuirima 0.02
Parmelia_saxatilis 0.02
Parmelia_serrana 0.02
Parmelia_signifera 0.02
Parmelia_skultii 0.02
Parmelia_squarrosa 0.02
Parmelia_submontana 0.02
Parmelia_subtestacea 0.02
Parmelia_sulcata 0.02
Parmelia_tenuirima 0.02
Parmelina_atricha 0.02
Parmelina_carporrhizans 0.02
Parmelina_coleae 0.02
Parmelina_cryptotiliacea 0.02
Parmelina_pastillifera 0.02
Parmelina_quercina 0.02
Parmelina_tiliacea 0.02
Parmelinella_wallichiana 0.02
Parmelinopsis_cryptochlora 0.02
Parmelinopsis_horrescens 0.02
Parmelinopsis_minarum 0.02
Parmelinopsis_neodamaziana 0.02
Parmelinopsis_subfatiscens 0.02
Parmelinopsis_swinscowii 0.02
Parmeliopsis_ambigua 0.02
Parmeliopsis_hyperopta 0.02
Parmotrema_andinum 0.02
Parmotrema_austrosinense 0.02
Parmotrema_cetratum 0.02
Parmotrema_clavuliferum 0.02
Parmotrema_consors 0.02
Parmotrema_crinitum 0.02
Parmotrema_endosulphureum 0.02
Parmotrema_fistulatum 0.02
Parmotrema_haitiense 0.02
Parmotrema_hypoleucinum 0.02
Parmotrema_internexum 0.02
Parmotrema_margaritatum 0.02
Parmotrema_nilgherrense 0.02
Parmotrema_norsticticatum 0.02
Parmotrema_perforatum 0.02
Parmotrema_perlatum 0.02
Parmotrema_pilosum 0.02
Parmotrema_praesorediosum 0.02
Parmotrema_pseudoreticulatum 0.02
Parmotrema_pseudotinctorum 0.02
Parmotrema_reticulatum 0.02
Parmotrema_robustum 0.02
Parmotrema_subcaperatum 0.02
Parmotrema_subtinctorium 0.02
Parmotrema_tinctorum 0.02
Parmotrema_xanthinum 0.02
Pleurosticta_acetabulum 0.02
Punctelia_borreri 0.02
Punctelia_caseana 0.02
Punctelia_hypoleucites 0.02
Punctelia_jeckeri 0.02
Punctelia_missouriensis 0.02
Punctelia_perreticulata 0.02
Punctelia_pseudocoralloidea 0.02
Punctelia_reddenda 0.02
Punctelia_rudecta 0.02
Punctelia_stictica 0.02
Punctelia_subflava 0.02
Punctelia_subpraesignis 0.02
Punctelia_subrudecta 0.02
Punctelia_ulophylla 0.02
Relicina_abstrusa 0.02
Relicina_subnigra 0.02
Relicina_sydneyensis 0.02
Relicinopsis_intertexta 0.02
Relicinopsis_malaccensis 0.02
Remototrachyna_awasthii 0.02
Remototrachyna_costaricensis 0.02
Remototrachyna_crenata 0.02
Remototrachyna_dodapetta 0.02
Remototrachyna_incognita 0.02
Remototrachyna_infirma 0.02
Remototrachyna_kingii 0.02
Remototrachyna_rhabdiformis 0.02
Remototrachyna_scytophylla 0.02
Xanthomaculina_hottentotta 0.02
Xanthoparmelia_aliphaticella 0.02
Xanthoparmelia_amplexula 0.02
Xanthoparmelia_angustiphylla 0.02
Xanthoparmelia_atroviridis 0.02
Xanthoparmelia_atticoides 0.02
Xanthoparmelia_bibax 0.02
Xanthoparmelia_brachinaensis 0.02
Xanthoparmelia_californica 0.02
Xanthoparmelia_caliginosa 0.02
Xanthoparmelia_camtschadalis 0.02
Xanthoparmelia_chalybaeizans 0.02
Xanthoparmelia_chlorea 0.02
Xanthoparmelia_chlorochroa 0.02
Xanthoparmelia_coloradoensis 0.02
Xanthoparmelia_competita 0.02
Xanthoparmelia_condyloides 0.02
Xanthoparmelia_conspersa 0.02
Xanthoparmelia_convolutella 0.02
Xanthoparmelia_cordillerana 0.02
Xanthoparmelia_crespoae 0.02
Xanthoparmelia_cumberlandia 0.02
Xanthoparmelia_dayiana 0.02
Xanthoparmelia_delisei 0.02
Xanthoparmelia_dierythra 0.02
Xanthoparmelia_digitiformis 0.02
Xanthoparmelia_fissurina 0.02
Xanthoparmelia_flindersiana 0.02
Xanthoparmelia_fumigata 0.02
Xanthoparmelia_glabrans 0.02
Xanthoparmelia_greytonensis 0.02
Xanthoparmelia_hueana 0.02
Xanthoparmelia_hypofusca 0.02
Xanthoparmelia_hypoleiella 0.02
Xanthoparmelia_hypoprotocetrarica 0.02
Xanthoparmelia_ianthina 0.02
Xanthoparmelia_idahoensis 0.02
Xanthoparmelia_imitatrix 0.02
Xanthoparmelia_incrustata 0.02
Xanthoparmelia_isidiigera 0.02
Xanthoparmelia_isidiovagans 0.02
Xanthoparmelia_lavicola 0.02
Xanthoparmelia_lineella 0.02
Xanthoparmelia_lineola 0.02
Xanthoparmelia_lipochlorochroa 0.02
Xanthoparmelia_lithophila 0.02
Xanthoparmelia_lithophiloides 0.02
Xanthoparmelia_loxodes 0.02
Xanthoparmelia_luteonotata 0.02
Xanthoparmelia_mexicana 0.02
Xanthoparmelia_mougeotii 0.02
Xanthoparmelia_murina 0.02
Xanthoparmelia_neochlorochroa 0.02
Xanthoparmelia_neopropaguloides 0.02
Xanthoparmelia_neoquintaria 0.02
Xanthoparmelia_neorimalis 0.02
Xanthoparmelia_neotinctina 0.02
Xanthoparmelia_neotumidosa 0.02
Xanthoparmelia_neowyomingica 0.02
Xanthoparmelia_norcapnodes 0.02
Xanthoparmelia_norchlorochroa 0.02
Xanthoparmelia_notata 0.02
Xanthoparmelia_ovealmbornii 0.02
Xanthoparmelia_patagonica 0.02
Xanthoparmelia_perezdepazii 0.02
Xanthoparmelia_perfissa 0.02
Xanthoparmelia_perrugata 0.02
Xanthoparmelia_pertinax 0.02
Xanthoparmelia_plittii 0.02
Xanthoparmelia_pokornyi 0.02
Xanthoparmelia_protomatrae 0.02
Xanthoparmelia_pseudoglabrans 0.02
Xanthoparmelia_psoromifera 0.02
Xanthoparmelia_pulla 0.02
Xanthoparmelia_pulloides 0.02
Xanthoparmelia_pulvinaris 0.02
Xanthoparmelia_quintarioides 0.02
Xanthoparmelia_reptans 0.02
Xanthoparmelia_ryssolea 0.02
Xanthoparmelia_saxeti 0.02
Xanthoparmelia_scotophylla 0.02
Xanthoparmelia_semiviridis 0.02
Xanthoparmelia_sigillata 0.02
Xanthoparmelia_squamans 0.02
Xanthoparmelia_stenophylla 0.02
Xanthoparmelia_subamplexuloides 0.02
Xanthoparmelia_subchalybaeizans 0.02
Xanthoparmelia_subcrustacea 0.02
Xanthoparmelia_subdiffluens 0.02
Xanthoparmelia_subdomokosii 0.02
Xanthoparmelia_subhosseana 0.02
Xanthoparmelia_subimitatrix 0.02
Xanthoparmelia_subincerta 0.02
Xanthoparmelia_sublaevis 0.02
Xanthoparmelia_subprolixa 0.02
Xanthoparmelia_subspodochroa 0.02
Xanthoparmelia_substrigosa 0.02
Xanthoparmelia_subverrucigera 0.02
Xanthoparmelia_tasmanica 0.02
Xanthoparmelia_tegeta 0.02
Xanthoparmelia_tentaculina 0.02
Xanthoparmelia_tinctina 0.02
Xanthoparmelia_tortula 0.02
Xanthoparmelia_torulosa 0.02
Xanthoparmelia_transvaalensis 0.02
Xanthoparmelia_tzaneenensis 0.02
Xanthoparmelia_vagans 0.02
Xanthoparmelia_verisidiosa 0.02
Xanthoparmelia_verrucella 0.02
Xanthoparmelia_verrucigera 0.02
Xanthoparmelia_verruculifera 0.02
Xanthoparmelia_versicolor 0.02
Xanthoparmelia_vicentei 0.02
Xanthoparmelia_viriduloumbrina 0.02
Xanthoparmelia_wyomingica 0.02
Xanthoparmelia_xanthomelaena 0.02
Phacopsis_huuskonenii 0.02
Phacopsis_vulpina 0.02
Platismatia_erosa 0.02
Platismatia_glauca 0.02
Platismatia_herrei 0.02
Platismatia_norvegica 0.02
Platismatia_stenophylla 0.02
Platismatia_tuckermanii 0.02
Protoparmelia_badia 0.02
Protoparmelia_montagnei 0.02
Protoparmelia_ochrococca 0.02
Protoparmelia_picea 0.02
Protoparmelia_psarophana 0.02
Protousnea_magellanica 0.02
Pseudephebe_minuscula 0.02
Pseudephebe_pubescens 0.02
Pseudevernia_cladonia 0.02
Pseudevernia_consocians 0.02
Pseudevernia_furfuracea 0.02
Pseudevernia_intensa 0.02
Psiloparmelia_denotata 0.02
Psiloparmelia_distincta 0.02
Sulcaria_isidiifera 0.02
Sulcaria_sulcata 0.02
Sulcaria_virens 0.02
Usnea_acanthella 0.02
Usnea_aciculifera 0.02
Usnea_acromelana 0.02
Usnea_angulata 0.02
Usnea_antarctica 0.02
Usnea_arizonica 0.02
Usnea_articulata 0.02
Usnea_aurantiacoatra 0.02
Usnea_baileyi 0.02
Usnea_barbata 0.02
Usnea_bismolliuscula 0.02
Usnea_brasiliensis 0.02
Usnea_ceratina 0.02
Usnea_chaetophora 0.02
Usnea_ciliata 0.02
Usnea_cornuta 0.02
Usnea_crocata 0.02
Usnea_dasaea 0.02
Usnea_diffracta 0.02
Usnea_diplotypa 0.02
Usnea_durietzii 0.02
Usnea_erinacea 0.02
Usnea_esperantiana 0.02
Usnea_filipendula 0.02
Usnea_flammea 0.02
Usnea_flavocardia 0.02
Usnea_florida 0.02
Usnea_fragilescens 0.02
Usnea_fulvoreagens 0.02
Usnea_glabrata 0.02
Usnea_glabrescens 0.02
Usnea_himalayana 0.02
Usnea_hirta 0.02
Usnea_intermedia 0.02
Usnea_intumescens 0.02
Usnea_lambii 0.02
Usnea_lapponica 0.02
Usnea_longissima 0.02
Usnea_malmei 0.02
Usnea_merrillii 0.02
Usnea_mutabilis 0.02
Usnea_nidifica 0.02
Usnea_nipparensis 0.02
Usnea_orientalis 0.02
Usnea_pangiana 0.02
Usnea_patagonica 0.02
Usnea_pectinata 0.02
Usnea_perhispidella 0.02
Usnea_perpusilla 0.02
Usnea_pygmoidea 0.02
Usnea_rigida 0.02
Usnea_rubicunda 0.02
Usnea_rubricornuta 0.02
Usnea_rubrotincta 0.02
Usnea_silesiaca 0.02
Usnea_sphacelata 0.02
Usnea_steineri 0.02
Usnea_strigosa 0.02
Usnea_subantarctica 0.02
Usnea_subcapillaris 0.02
Usnea_subcornuta 0.02
Usnea_subdasaea 0.02
Usnea_subfloridana 0.02
Usnea_subrubicunda 0.02
Usnea_substerilis 0.02
Usnea_trachycarpa 0.02
Usnea_trichodeoides 0.02
Usnea_ushuaiensis 0.02
Usnea_wasmuthii 0.02
Bacidia_trachona 0.02
Bapalmuia_palmularis 0.02
Byssolecania_variabilis 0.02
Byssoloma_leucoblepharum 0.02
Byssoloma_marginatum 0.02
Byssoloma_meadii 0.02
Byssoloma_subdiscordans 0.02
Calopadia_foliicola 0.02
Calopadia_lecanorella 0.02
Calopadia_subcoerulescens 0.02
Catillaria_contristans 0.02
Fellhanera_bouteillei 0.02
Fellhanera_subtilis 0.02
Fellhanera_viridisorediata 0.02
Fellhaneropsis_myrtillicola 0.02
Fellhaneropsis_vezdae 0.02
Lasioloma_arachnoideum 0.02
Micarea_adnata 0.02
Micarea_alabastrites 0.02
Micarea_assimilata 0.02
Micarea_botryoides 0.02
Micarea_byssacea 0.02
Micarea_cinerea 0.02
Micarea_clavopycnidiata 0.02
Micarea_coppinsii 0.02
Micarea_deminuta 0.02
Micarea_denigrata 0.02
Micarea_doliiformis 0.02
Micarea_elachista 0.02
Micarea_erratica 0.02
Micarea_eximia 0.02
Micarea_flagellispora 0.02
Micarea_hedlundii 0.02
Micarea_lapillicola 0.02
Micarea_leprosula 0.02
Micarea_lignaria 0.02
Micarea_lithinella 0.02
Micarea_lynceola 0.02
Micarea_magellanica 0.02
Micarea_marginata 0.02
Micarea_melaena 0.02
Micarea_micrococca 0.02
Micarea_misella 0.02
Micarea_myriocarpa 0.02
Micarea_nigella 0.02
Micarea_nitschkeana 0.02
Micarea_nowakii 0.02
Micarea_paratropa 0.02
Micarea_peliocarpa 0.02
Micarea_prasina 0.02
Micarea_prasinella 0.02
Micarea_pycnidiophora 0.02
Micarea_stipitata 0.02
Micarea_subnigrata 0.02
Micarea_subviridescens 0.02
Micarea_synotheoides 0.02
Micarea_tomentosa 0.02
Micarea_turfosa 0.02
Micarea_viridileprosa 0.02
Micarea_xanthonica 0.02
Nelsenium_usnicum 0.02
Schadonia_fecunda 0.02
Sporopodium_antoninianum 0.02
Szczawinskia_leucopoda 0.02
Szczawinskia_tsugae 0.02
Protomicarea_limosa 0.03
Protoparmelia_atriseda 0.02
Protoparmelia_cupreobadia 0.02
Protoparmelia_phaeonesos 0.02
Psilolechia_clavulifera 0.08
Psilolechia_leprosa 0.08
Psilolechia_lucida 0.08
Micarea_bauschiana 0.07
Micarea_lutulata 0.07
Micarea_sylvicola 0.07
Micarea_tuberculata 0.07
Protoblastenia_aurata 0.07
Protoblastenia_calva 0.07
Protoblastenia_calvella 0.07
Protoblastenia_cyclospora 0.07
Protoblastenia_incrustans 0.07
Protoblastenia_laeta 0.07
Protoblastenia_lilacina 0.07
Protoblastenia_rupestris 0.07
Protoblastenia_siebenhaariana 0.07
Protoblastenia_terricola 0.07
Psora_brunneocarpa 0.07
Psora_californica 0.07
Psora_cerebriformis 0.07
Psora_crenata 0.07
Psora_decipiens 0.07
Psora_globifera 0.07
Psora_himalayana 0.07
Psora_hyporubescens 0.07
Psora_indigirkae 0.07
Psora_nipponica 0.07
Psora_nitida 0.07
Psora_pacifica 0.07
Psora_peninsularis 0.07
Psora_pruinosa 0.07
Psora_rubiformis 0.07
Psora_russellii 0.07
Psora_tenuifolia 0.07
Psora_testacea 0.07
Psora_tuckermanii 0.07
Psora_vallesiaca 0.07
Psorula_rufonigra 0.07
Puttea_margaritella 0.04
Arthrosporum_populorum 0.03
Bacidia_absistens 0.03
Bacidia_arceutina 0.03
Bacidia_auerswaldii 0.03
Bacidia_bagliettoana 0.03
Bacidia_biatorina 0.03
Bacidia_caligans 0.03
Bacidia_circumspecta 0.03
Bacidia_diffracta 0.03
Bacidia_fraxinea 0.03
Bacidia_fuscoviridis 0.03
Bacidia_hemipolia 0.03
Bacidia_hostheleoides 0.03
Bacidia_lutescens 0.03
Bacidia_medialis 0.03
Bacidia_polychroa 0.03
Bacidia_rosella 0.03
Bacidia_rubella 0.03
Bacidia_schweinitzii 0.03
Bacidia_scopulicola 0.03
Bacidia_sipmanii 0.03
Bacidia_subincompta 0.03
Bacidia_suffusa 0.03
Bacidia_vermifera 0.03
Bacidina_adastra 0.03
Bacidina_arnoldiana 0.03
Bacidina_chloroticula 0.03
Bacidina_delicata 0.03
Bacidina_egenula 0.03
Bacidina_flavoleprosa 0.03
Bacidina_neosquamulosa 0.03
Bacidina_phacodes 0.03
Bacidina_ramea 0.03
Bacidina_sulphurella 0.03
Biatora_beckhausii 0.03
Biatora_britannica 0.03
Biatora_carneoalbida 0.03
Biatora_chrysantha 0.03
Biatora_efflorescens 0.03
Biatora_fallax 0.03
Biatora_globulosa 0.03
Biatora_helvola 0.03
Biatora_hertelii 0.03
Biatora_hypophaea 0.03
Biatora_ligni_mollis 0.03
Biatora_meiocarpa 0.03
Biatora_ocelliformis 0.03
Biatora_pallens 0.03
Biatora_pseudohelvola 0.03
Biatora_sphaeroides 0.03
Biatora_sphaeroidiza 0.03
Biatora_subduplex 0.03
Biatora_toensbergii 0.03
Biatora_vernalis 0.03
Biatora_veteranorum 0.03
Bilimbia_lobulata 0.03
Bilimbia_microcarpa 0.03
Bilimbia_sabuletorum 0.03
Catillaria_corymbosa 0.03
Catillaria_scotinodes 0.03
Cliostomum_corrugatum 0.03
Cliostomum_griffithii 0.03
Cliostomum_tenerum 0.03
Crocynia_gossypina 0.03
Crocynia_pyxinoides 0.03
Lecania_aipospila 0.03
Lecania_atrynoides 0.03
Lecania_baeomma 0.03
Lecania_chlorotiza 0.03
Lecania_croatica 0.03
Lecania_cyrtella 0.03
Lecania_cyrtellina 0.03
Lecania_dubitans 0.03
Lecania_erysibe 0.03
Lecania_falcata 0.03
Lecania_furfuracea 0.03
Lecania_fuscella 0.03
Lecania_gerlachei 0.03
Lecania_glauca 0.03
Lecania_hutchinsiae 0.03
Lecania_inundata 0.03
Lecania_leprosa 0.03
Lecania_naegelii 0.03
Lecania_nylanderiana 0.03
Lecania_prasinoides 0.03
Lecania_proteiformis 0.03
Lecania_rabenhorstii 0.03
Lecania_racovitzae 0.03
Lecania_sambucina 0.03
Lecania_sylvestris 0.03
Lecania_turicensis 0.03
Lecidea_sphaerella 0.03
Lopezaria_versicolor 0.03
Megalaria_grossa 0.03
Megalaria_laureri 0.03
Megalaria_pulverea 0.03
Mycobilimbia_epixanthoides 0.03
Mycobilimbia_fissuriseda 0.03
Mycobilimbia_pilularis 0.03
Mycobilimbia_tetramera 0.03
Niebla_cephalota 0.03
Niebla_ceruchis 0.03
Niebla_combeoides 0.03
Niebla_homalea 0.03
Niebla_laevigata 0.03
Niebla_procera 0.03
Niebla_robusta 0.03
Ramalina_almquistii 0.03
Ramalina_americana 0.03
Ramalina_arabum 0.03
Ramalina_aspera 0.03
Ramalina_azorica 0.03
Ramalina_bourgaeana 0.03
Ramalina_breviuscula 0.03
Ramalina_calicaris 0.03
Ramalina_canariensis 0.03
Ramalina_capitata 0.03
Ramalina_celastri 0.03
Ramalina_chondrina 0.03
Ramalina_complanata 0.03
Ramalina_conduplicans 0.03
Ramalina_confirmata 0.03
Ramalina_cribrosa 0.03
Ramalina_crispatula 0.03
Ramalina_culbersoniorum 0.03
Ramalina_cupularis 0.03
Ramalina_decipiens 0.03
Ramalina_digitellata 0.03
Ramalina_erosa 0.03
Ramalina_exilis 0.03
Ramalina_farinacea 0.03
Ramalina_fastigiata 0.03
Ramalina_fraxinea 0.03
Ramalina_geniculata 0.03
Ramalina_glaucescens 0.03
Ramalina_hamulosa 0.03
Ramalina_hierrensis 0.03
Ramalina_huei 0.03
Ramalina_implectens 0.03
Ramalina_intermedia 0.03
Ramalina_lacera 0.03
Ramalina_leiodea 0.03
Ramalina_leptocarpha 0.03
Ramalina_litoralis 0.03
Ramalina_maciformis 0.03
Ramalina_maderensis 0.03
Ramalina_menziesii 0.03
Ramalina_minuscula 0.03
Ramalina_mollis 0.03
Ramalina_montagnei 0.03
Ramalina_nodosa 0.03
Ramalina_obtusata 0.03
Ramalina_pacifica 0.03
Ramalina_paludosa 0.03
Ramalina_panizzei 0.03
Ramalina_pertusa 0.03
Ramalina_peruviana 0.03
Ramalina_pitardii 0.03
Ramalina_pluviariae 0.03
Ramalina_pollinaria 0.03
Ramalina_polymorpha 0.03
Ramalina_portosantana 0.03
Ramalina_portuensis 0.03
Ramalina_pusilla 0.03
Ramalina_requienii 0.03
Ramalina_roesleri 0.03
Ramalina_rosacea 0.03
Ramalina_rubrotincta 0.03
Ramalina_sekika 0.03
Ramalina_siliquosa 0.03
Ramalina_sinensis 0.03
Ramalina_stevensiae 0.03
Ramalina_subbreviuscula 0.03
Ramalina_subfarinacea 0.03
Ramalina_subgeniculata 0.03
Ramalina_subpusilla 0.03
Ramalina_subwebbiana 0.03
Ramalina_terebrata 0.03
Ramalina_tortuosa 0.03
Ramalina_webbii 0.03
Ramalina_wirthii 0.03
Ramalina_yasudae 0.03
Ramalinopsis_mannii 0.03
Rolfidium_coccocarpioides 0.03
Scutula_krempelhuberi 0.03
Scutula_miliaris 0.03
Thamnolecania_brialmontii 0.03
Toninia_alutacea 0.03
Toninia_aromatica 0.03
Toninia_candida 0.03
Toninia_cinereovirens 0.03
Toninia_coelestina 0.03
Toninia_lutosa 0.03
Toninia_nordlandica 0.03
Toninia_opuntioides 0.03
Toninia_pennina 0.03
Toninia_philippea 0.03
Toninia_plumbina 0.03
Toninia_rosulata 0.03
Toninia_ruginosa 0.03
Toninia_sculpturata 0.03
Toninia_sedifolia 0.03
Toninia_squalida 0.03
Toninia_talparum 0.03
Toninia_taurica 0.03
Toninia_toniniana 0.03
Toninia_verrucarioides 0.03
Trichoramalina_crinita 0.03
Trichoramalina_melanothrix 0.03
Tylothallia_biformigera 0.03
Waynea_californica 0.03
Lecidea_haematites 0.02
Pyrrhospora_arandensis 0.02
Pyrrhospora_laeta 0.02
Pyrrhospora_petraeoides 0.02
Pyrrhospora_russula 0.02
Pyrrhospora_sanguinolenta 0.02
Ramboldia_brunneocarpa 0.02
Ramboldia_stuartii 0.02
Scoliciosporum_chlorococcum 0.02
Scoliciosporum_intrusum 0.02
Scoliciosporum_umbrinum 0.02
Austropeltum_glareosum 0.03
Bunodophoron_australe 0.03
Bunodophoron_melanocarpum 0.03
Bunodophoron_scrobiculatum 0.03
Leifidium_tenerum 0.03
Neophyllis_melacarpa 0.03
Sphaerophorus_fragilis 0.03
Sphaerophorus_globosus 0.03
Sphaerophorus_stereocauloides 0.03
Herteliana_taylorii 0.01
Squamarina_cartilaginea 0.01
Squamarina_gypsacea 0.01
Squamarina_lentigera 0.01
Lepraria_atlantica 0.04
Lepraria_atrotomentosa 0.04
Lepraria_bergensis 0.04
Lepraria_borealis 0.04
Lepraria_cacuminum 0.04
Lepraria_caesiella 0.04
Lepraria_caesioalba 0.04
Lepraria_celata 0.04
Lepraria_crassissima 0.04
Lepraria_cryophila 0.04
Lepraria_diffusa 0.04
Lepraria_eburnea 0.04
Lepraria_elobata 0.04
Lepraria_finkii 0.04
Lepraria_friabilis 0.04
Lepraria_granulata 0.04
Lepraria_harrisiana 0.04
Lepraria_hodkinsoniana 0.04
Lepraria_humida 0.04
Lepraria_incana 0.04
Lepraria_isidiata 0.04
Lepraria_jackii 0.04
Lepraria_lanata 0.04
Lepraria_larrainiana 0.04
Lepraria_leprolomopsis 0.04
Lepraria_lobificans 0.04
Lepraria_membranacea 0.04
Lepraria_neglecta 0.04
Lepraria_nivalis 0.04
Lepraria_normandinoides 0.04
Lepraria_nylanderiana 0.04
Lepraria_oxybapha 0.04
Lepraria_pacifica 0.04
Lepraria_rigidula 0.04
Lepraria_santosii 0.04
Lepraria_subalbicans 0.04
Lepraria_sylvicola 0.04
Lepraria_toensbergiana 0.04
Lepraria_umbricola 0.04
Lepraria_vouauxii 0.04
Lepraria_xerophila 0.04
Lepraria_yunnaniana 0.04
Stereocaulon_alpestre 0.04
Stereocaulon_alpinum 0.04
Stereocaulon_arcticum 0.04
Stereocaulon_atlanticum 0.04
Stereocaulon_azoreum 0.04
Stereocaulon_botryosum 0.04
Stereocaulon_coniophyllum 0.04
Stereocaulon_corticatulum 0.04
Stereocaulon_cumulatum 0.04
Stereocaulon_curtatum 0.04
Stereocaulon_delisei 0.04
Stereocaulon_dendroides 0.04
Stereocaulon_depreaultii 0.04
Stereocaulon_evolutum 0.04
Stereocaulon_exutum 0.04
Stereocaulon_farinaceum 0.04
Stereocaulon_foliolosum 0.04
Stereocaulon_fronduliferum 0.04
Stereocaulon_glabrum 0.04
Stereocaulon_glareosum 0.04
Stereocaulon_implexum 0.04
Stereocaulon_incrustatum 0.04
Stereocaulon_intermedium 0.04
Stereocaulon_japonicum 0.04
Stereocaulon_leucophaeopsis 0.04
Stereocaulon_myriocarpum 0.04
Stereocaulon_nanodes 0.04
Stereocaulon_nigrum 0.04
Stereocaulon_nivale 0.04
Stereocaulon_octomerellum 0.04
Stereocaulon_paschale 0.04
Stereocaulon_pendulum 0.04
