Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
3120	0.283013	520	0.044231	688	0.029070	672	0.013393	0.750527	3120	0.283013	0.187000	0.202872	
3090	0.270874	496	0.042339	691	0.026049	723	0.008299	0.750527	3090	0.270874	0.176400	0.202868	
3096	0.275194	430	0.053488	740	0.024324	734	0.010899	0.750527	3096	0.275194	0.180200	0.202864	
3217	0.251477	490	0.061224	653	0.009188	640	0.012500	0.750527	3217	0.251477	0.170600	0.202858	
2941	0.276437	505	0.065347	826	0.032688	728	0.015110	0.750527	2941	0.276437	0.176800	0.202853	
3210	0.290966	420	0.033333	720	0.005556	650	0.012308	0.750527	3210	0.290966	0.192000	0.202852	
3181	0.272870	467	0.036403	709	0.025388	643	0.017107	0.750527	3181	0.272870	0.182800	0.202848	
3157	0.272727	535	0.035514	675	0.016296	633	0.012638	0.750527	3157	0.272727	0.179800	0.202844	
3075	0.276423	516	0.044574	737	0.031208	672	0.010417	0.750527	3075	0.276423	0.180600	0.202840	
3225	0.269457	454	0.033040	646	0.026316	675	0.014815	0.750527	3225	0.269457	0.182200	0.202837	
3243	0.272895	494	0.026316	632	0.026899	631	0.020602	0.750527	3243	0.272895	0.185600	0.202834	
3105	0.286634	467	0.079229	727	0.023384	701	0.008559	0.750527	3105	0.286634	0.190000	0.202831	
2958	0.293442	475	0.037895	787	0.016518	780	0.016667	0.750527	2958	0.293442	0.182400	0.202828	
3181	0.255894	489	0.053170	677	0.020679	653	0.021440	0.750527	3181	0.255894	0.173600	0.202823	
3110	0.277492	504	0.025794	709	0.007052	677	0.031019	0.750527	3110	0.277492	0.180400	0.202819	
3025	0.291570	479	0.039666	760	0.021053	736	0.032609	0.750527	3025	0.291570	0.188200	0.202816	
2930	0.277133	432	0.032407	866	0.027714	772	0.024611	0.750527	2930	0.277133	0.173800	0.202811	
3160	0.274367	538	0.022305	652	0.021472	650	0.020000	0.750527	3160	0.274367	0.181200	0.202807	
2754	0.258896	430	0.016279	963	0.030114	853	0.030481	0.750527	2754	0.258896	0.155000	0.202799	
3191	0.257913	473	0.040169	674	0.026706	662	0.022659	0.750527	3191	0.257913	0.175000	0.202794	
3124	0.261524	542	0.042435	692	0.008671	642	0.024922	0.750527	3124	0.261524	0.172400	0.202789	
3210	0.266355	480	0.045833	688	0.017442	622	0.017685	0.750527	3210	0.266355	0.180000	0.202785	
3029	0.261803	481	0.033264	788	0.021574	702	0.017094	0.750527	3029	0.261803	0.167600	0.202779	
3164	0.275601	532	0.035714	638	0.023511	666	0.022523	0.750527	3164	0.275601	0.184200	0.202776	
3065	0.272104	489	0.061350	726	0.017906	720	0.019444	0.750527	3065	0.272104	0.178200	0.202771	
3086	0.266364	502	0.035857	726	0.009642	686	0.014577	0.750527	3086	0.266364	0.171400	0.202766	
3176	0.263854	471	0.019108	679	0.023564	674	0.032641	0.750527	3176	0.263854	0.177000	0.202761	
3170	0.263091	491	0.036660	702	0.022792	637	0.020408	0.750527	3170	0.263091	0.176200	0.202757	
3214	0.277225	464	0.045259	679	0.011782	643	0.035770	0.750527	3214	0.277225	0.188600	0.202754	
2821	0.274725	492	0.028455	883	0.023783	804	0.018657	0.750527	2821	0.274725	0.165000	0.202748	
3149	0.264528	538	0.016729	658	0.018237	655	0.012214	0.750527	3149	0.264528	0.172400	0.202743	
3132	0.249042	556	0.025180	670	0.023881	642	0.024922	0.750527	3132	0.249042	0.165200	0.202736	
2799	0.275813	472	0.033898	884	0.021493	845	0.029586	0.750527	2799	0.275813	0.166400	0.202730	
3012	0.259296	461	0.047722	750	0.025333	777	0.015444	0.750527	3012	0.259296	0.166800	0.202723	
3190	0.276803	457	0.035011	684	0.026316	669	0.031390	0.750527	3190	0.276803	0.187600	0.202721	
2987	0.254771	500	0.070000	815	0.009816	698	0.020057	0.750527	2987	0.254771	0.163600	0.202714	
3086	0.251134	549	0.038251	704	0.011364	661	0.027231	0.750527	3086	0.251134	0.164400	0.202707	
2682	0.252424	518	0.023166	909	0.007701	891	0.023569	0.750527	2682	0.252424	0.143400	0.202697	
2765	0.271609	485	0.039175	874	0.009153	876	0.031963	0.750527	2765	0.271609	0.161200	0.202690	
2955	0.257530	474	0.033755	756	0.015873	815	0.023313	0.750527	2955	0.257530	0.161600	0.202683	
3139	0.268875	513	0.046784	657	0.015221	691	0.020260	0.750527	3139	0.268875	0.178400	0.202679	
3119	0.256172	504	0.041667	694	0.024496	683	0.008785	0.750527	3119	0.256172	0.168600	0.202673	
3040	0.266447	485	0.024742	704	0.032670	771	0.010376	0.750527	3040	0.266447	0.170600	0.202667	
3257	0.288609	435	0.027586	650	0.015385	658	0.018237	0.750527	3257	0.288609	0.194800	0.202666	
2949	0.270939	408	0.041667	849	0.010601	794	0.012594	0.750527	2949	0.270939	0.167000	0.202660	
2711	0.275544	402	0.034826	973	0.030832	914	0.015317	0.750527	2711	0.275544	0.161000	0.202652	
3199	0.290091	423	0.030733	708	0.012712	670	0.014925	0.750527	3199	0.290091	0.192000	0.202651	
3204	0.288390	456	0.039474	684	0.020468	656	0.022866	0.750527	3204	0.288390	0.194200	0.202649	
3107	0.275507	432	0.046296	736	0.009511	725	0.008276	0.750527	3107	0.275507	0.177800	0.202645	
3125	0.272000	466	0.027897	708	0.019774	701	0.009986	0.750527	3125	0.272000	0.176800	0.202640	
2793	0.264948	419	0.035800	921	0.036916	867	0.011534	0.750527	2793	0.264948	0.159800	0.202633	
3206	0.288833	485	0.055670	618	0.016181	691	0.008683	0.750527	3206	0.288833	0.193800	0.202631	
2842	0.267417	463	0.025918	884	0.024887	811	0.013564	0.750527	2842	0.267417	0.161000	0.202624	
2915	0.269983	473	0.048626	819	0.023199	793	0.011349	0.750527	2915	0.269983	0.167600	0.202618	
3268	0.296818	461	0.028200	663	0.021116	608	0.014803	0.750527	3268	0.296818	0.201200	0.202618	
3136	0.280293	491	0.048880	689	0.014514	684	0.017544	0.750527	3136	0.280293	0.185000	0.202615	
3134	0.290364	533	0.026266	657	0.031963	676	0.005917	0.750527	3134	0.290364	0.189800	0.202613	
3134	0.266114	507	0.049310	685	0.010219	674	0.005935	0.750527	3134	0.266114	0.174000	0.202608	
3049	0.284028	478	0.031381	729	0.056241	744	0.009409	0.750527	3049	0.284028	0.185800	0.202605	
3211	0.265961	443	0.033860	668	0.013473	678	0.005900	0.750527	3211	0.265961	0.176400	0.202600	
3241	0.268744	457	0.035011	650	0.013846	652	0.006135	0.750527	3241	0.268744	0.180000	0.202596	
3033	0.282229	458	0.041485	749	0.018692	760	0.003947	0.750527	3033	0.282229	0.178400	0.202592	
3271	0.272394	465	0.034409	637	0.032967	627	0.009569	0.750527	3271	0.272394	0.186800	0.202589	
3155	0.289382	489	0.036810	682	0.030792	674	0.016320	0.750527	3155	0.289382	0.192600	0.202588	
2814	0.287846	421	0.047506	880	0.012500	885	0.005650	0.750527	2814	0.287846	0.169200	0.202582	
2706	0.273836	384	0.046875	959	0.021898	951	0.007361	0.750527	2706	0.273836	0.157400	0.202574	
3003	0.279387	523	0.028681	758	0.019789	716	0.020950	0.750527	3003	0.279387	0.176800	0.202570	
3188	0.295483	472	0.036017	689	0.033382	651	0.006144	0.750527	3188	0.295483	0.197200	0.202569	
3092	0.276843	427	0.042155	727	0.033012	754	0.007958	0.750527	3092	0.276843	0.180800	0.202565	
3167	0.277865	450	0.026667	715	0.022378	668	0.010479	0.750527	3167	0.277865	0.183000	0.202562	
3179	0.291916	459	0.021786	683	0.033675	679	0.008837	0.750527	3179	0.291916	0.193400	0.202560	
3247	0.282415	452	0.035398	720	0.027778	581	0.010327	0.750527	3247	0.282415	0.191800	0.202558	
3149	0.268022	510	0.035294	653	0.012251	688	0.021802	0.750527	3149	0.268022	0.177000	0.202554	
3071	0.275480	452	0.024336	743	0.033647	734	0.010899	0.750527	3071	0.275480	0.178000	0.202550	
3181	0.287331	481	0.037422	663	0.036199	675	0.008889	0.750527	3181	0.287331	0.192400	0.202548	
2951	0.291427	448	0.033482	809	0.023486	792	0.012626	0.750527	2951	0.291427	0.180800	0.202544	
3298	0.257126	433	0.030023	646	0.017028	623	0.006421	0.750527	3298	0.257126	0.175200	0.202539	
2840	0.274296	359	0.052925	934	0.020343	867	0.017301	0.750527	2840	0.274296	0.166400	0.202533	
3188	0.282936	437	0.025172	668	0.025449	707	0.014144	0.750527	3188	0.282936	0.188000	0.202531	
3150	0.274921	525	0.028571	695	0.012950	630	0.009524	0.750527	3150	0.274921	0.179200	0.202527	
3155	0.269414	462	0.030303	698	0.021490	685	0.008759	0.750527	3155	0.269414	0.177000	0.202522	
3148	0.263977	455	0.052747	704	0.024148	693	0.010101	0.750527	3148	0.263977	0.175800	0.202518	
3065	0.259380	519	0.023121	686	0.014577	730	0.013699	0.750527	3065	0.259380	0.165400	0.202511	
3100	0.270645	493	0.018256	707	0.008487	700	0.007143	0.750527	3100	0.270645	0.171800	0.202506	
2931	0.286933	480	0.033333	771	0.037613	818	0.015892	0.750527	2931	0.286933	0.179800	0.202502	
3075	0.283577	500	0.028000	721	0.020804	704	0.007102	0.750527	3075	0.283577	0.181200	0.202498	
2906	0.269098	508	0.025591	784	0.014031	802	0.023691	0.750527	2906	0.269098	0.165000	0.202492	
3211	0.293989	516	0.027132	650	0.027692	623	0.006421	0.750527	3211	0.293989	0.196000	0.202491	
3133	0.244813	490	0.040816	706	0.012748	671	0.019374	0.750527	3133	0.244813	0.161800	0.202484	
2900	0.247241	485	0.041237	828	0.019324	787	0.025413	0.750527	2900	0.247241	0.154600	0.202476	
3121	0.270747	552	0.030797	688	0.050872	639	0.017214	0.750527	3121	0.270747	0.181600	0.202472	
3158	0.259025	497	0.032193	665	0.013534	680	0.019118	0.750527	3158	0.259025	0.171200	0.202467	
2697	0.268446	424	0.061321	951	0.026288	928	0.030172	0.750527	2697	0.268446	0.160600	0.202459	
2005	0.267830	279	0.035842	1425	0.018246	1291	0.019365	0.750527	2005	0.267830	0.119600	0.202445	
3175	0.261732	500	0.022000	647	0.018547	678	0.038348	0.750527	3175	0.261732	0.176000	0.202441	
3243	0.253777	505	0.037624	622	0.016077	630	0.014286	0.750527	3243	0.253777	0.172200	0.202435	
3116	0.289474	594	0.058923	665	0.028571	625	0.057600	0.750527	3116	0.289474	0.198400	0.202435	
3156	0.272814	531	0.065913	643	0.012442	670	0.025373	0.750527	3156	0.272814	0.184200	0.202432	
3239	0.267675	529	0.034026	633	0.012638	599	0.028381	0.750527	3239	0.267675	0.182000	0.202428	
3133	0.278647	450	0.062222	759	0.022398	658	0.027356	0.750527	3133	0.278647	0.187200	0.202426	
3170	0.263722	520	0.050000	683	0.021962	627	0.028708	0.750527	3170	0.263722	0.179000	0.202422	
3105	0.278583	439	0.054670	775	0.014194	681	0.014684	0.750527	3105	0.278583	0.182000	0.202418	
2577	0.295693	423	0.049645	1068	0.014981	932	0.023605	0.750527	2577	0.295693	0.164200	0.202411	
2627	0.293110	433	0.053118	1053	0.026591	887	0.016911	0.750527	2627	0.293110	0.167200	0.202405	
2969	0.300438	468	0.032051	822	0.017032	741	0.010796	0.750527	2969	0.300438	0.185800	0.202403	
2531	0.281707	406	0.039409	1031	0.021339	1032	0.010659	0.750527	2531	0.281707	0.152400	0.202394	
3074	0.270007	566	0.030035	672	0.031250	688	0.030523	0.750527	3074	0.270007	0.177800	0.202390	
3088	0.272345	494	0.052632	695	0.021583	723	0.023513	0.750527	3088	0.272345	0.179800	0.202386	
3180	0.272327	488	0.057377	641	0.015601	691	0.027496	0.750527	3180	0.272327	0.184600	0.202383	
3034	0.271259	561	0.037433	736	0.009511	669	0.031390	0.750527	3034	0.271259	0.174400	0.202378	
3154	0.269816	508	0.039370	673	0.011887	665	0.021053	0.750527	3154	0.269816	0.178600	0.202374	
3200	0.269688	482	0.031120	636	0.011006	682	0.029326	0.750527	3200	0.269688	0.181000	0.202370	
2995	0.245075	488	0.036885	758	0.009235	759	0.038208	0.750527	2995	0.245075	0.157600	0.202363	
2700	0.265185	464	0.045259	923	0.018418	913	0.006572	0.750527	2700	0.265185	0.152000	0.202354	
2884	0.255895	509	0.035363	856	0.011682	751	0.019973	0.750527	2884	0.255895	0.156200	0.202346	
3131	0.284254	484	0.037190	671	0.014903	714	0.030812	0.750527	3131	0.284254	0.188000	0.202344	
2925	0.274188	496	0.048387	788	0.007614	791	0.031606	0.750527	2925	0.274188	0.171400	0.202338	
3152	0.272525	508	0.023622	649	0.012327	691	0.021708	0.750527	3152	0.272525	0.178800	0.202334	
3008	0.264960	554	0.023466	694	0.012968	744	0.030914	0.750527	3008	0.264960	0.168400	0.202329	
3018	0.251822	503	0.035785	713	0.019635	766	0.027415	0.750527	3018	0.251822	0.162600	0.202322	
2892	0.263831	528	0.056818	839	0.017878	741	0.032389	0.750527	2892	0.263831	0.166400	0.202316	
3145	0.273768	537	0.040968	643	0.010886	675	0.028148	0.750527	3145	0.273768	0.181800	0.202312	
3112	0.263175	564	0.030142	660	0.015152	664	0.028614	0.750527	3112	0.263175	0.173000	0.202307	
3120	0.280769	573	0.038394	666	0.010511	641	0.021841	0.750527	3120	0.280769	0.183800	0.202304	
3149	0.282312	475	0.021053	680	0.025000	696	0.031609	0.750527	3149	0.282312	0.187600	0.202301	
3167	0.266183	561	0.028520	660	0.033333	612	0.022876	0.750527	3167	0.266183	0.179000	0.202297	
3118	0.255292	497	0.034205	678	0.033923	707	0.029703	0.750527	3118	0.255292	0.171400	0.202292	
2709	0.201181	489	0.022495	928	0.024784	874	0.026316	0.750527	2709	0.201181	0.120400	0.202278	
2820	0.263121	483	0.037267	851	0.015276	846	0.021277	0.750527	2820	0.263121	0.158200	0.202271	
2870	0.272822	444	0.051802	848	0.014151	838	0.031026	0.750527	2870	0.272822	0.168800	0.202265	
3071	0.268968	505	0.025743	724	0.019337	700	0.027143	0.750527	3071	0.268968	0.174400	0.202260	
3200	0.264375	478	0.029289	687	0.017467	635	0.029921	0.750527	3200	0.264375	0.178200	0.202256	
3170	0.279180	469	0.053305	706	0.038244	655	0.024427	0.750527	3170	0.279180	0.190600	0.202254	
2991	0.274490	510	0.039216	769	0.024707	730	0.024658	0.750527	2991	0.274490	0.175600	0.202250	
3016	0.278515	502	0.037849	789	0.006337	693	0.036075	0.750527	3016	0.278515	0.177800	0.202245	
2972	0.281292	481	0.035343	802	0.021197	745	0.025503	0.750527	2972	0.281292	0.177800	0.202241	
2604	0.269969	495	0.046465	1037	0.013500	864	0.038194	0.750527	2604	0.269969	0.154600	0.202233	
3054	0.270792	564	0.035461	701	0.021398	681	0.041116	0.750527	3054	0.270792	0.178000	0.202229	
3128	0.268223	520	0.038462	708	0.021186	644	0.034161	0.750527	3128	0.268223	0.179200	0.202225	
3184	0.272613	567	0.044092	640	0.040625	609	0.039409	0.750527	3184	0.272613	0.188600	0.202223	
2861	0.268787	520	0.036538	876	0.022831	743	0.028264	0.750527	2861	0.268787	0.165800	0.202217	
3092	0.265524	581	0.063683	675	0.004444	652	0.015337	0.750527	3092	0.265524	0.174200	0.202212	
3067	0.267688	478	0.046025	729	0.012346	726	0.022039	0.750527	3067	0.267688	0.173600	0.202207	
3046	0.275772	516	0.032946	761	0.017083	677	0.038405	0.750527	3046	0.275772	0.179200	0.202203	
3124	0.271127	579	0.032815	647	0.029366	650	0.021538	0.750527	3124	0.271127	0.179800	0.202199	
3066	0.259948	482	0.047718	747	0.012048	705	0.035461	0.750527	3066	0.259948	0.170800	0.202194	
3003	0.266067	479	0.043841	773	0.025873	745	0.030872	0.750527	3003	0.266067	0.172600	0.202189	
3069	0.268491	536	0.042910	698	0.014327	697	0.027260	0.750527	3069	0.268491	0.175200	0.202184	
2752	0.180596	469	0.027719	945	0.011640	834	0.026379	0.750527	2752	0.180596	0.108600	0.202168	
2701	0.285080	383	0.046997	984	0.045732	932	0.013948	0.633320	2701	0.285080	0.169200	0.202163	
2966	0.287593	505	0.049505	765	0.018301	764	0.024869	0.633320	2966	0.287593	0.182200	0.202159	
2987	0.360228	448	0.046875	803	0.029888	762	0.018373	0.633320	2987	0.360228	0.227000	0.202163	
2720	0.352206	349	0.051576	955	0.010471	976	0.024590	0.633320	2720	0.352206	0.202000	0.202163	
2748	0.350801	421	0.030879	912	0.015351	919	0.008705	0.633320	2748	0.350801	0.199800	0.202163	
2517	0.364323	429	0.039627	1049	0.037178	1005	0.008955	0.633320	2517	0.364323	0.196400	0.202162	
2849	0.399438	387	0.064599	889	0.042745	875	0.012571	0.633320	2849	0.399438	0.242400	0.202169	
3007	0.361157	409	0.039120	791	0.024020	793	0.005044	0.633320	3007	0.361157	0.225000	0.202173	
3039	0.358013	452	0.046460	762	0.026247	747	0.013387	0.633320	3039	0.358013	0.227800	0.202177	
2986	0.328198	471	0.059448	779	0.028241	764	0.013089	0.633320	2986	0.328198	0.208000	0.202178	
3051	0.341855	454	0.033040	788	0.024112	707	0.033946	0.633320	3051	0.341855	0.220200	0.202181	
2713	0.345743	461	0.039046	981	0.033639	845	0.033136	0.633320	2713	0.345743	0.203400	0.202181	
3066	0.344749	557	0.025135	676	0.016272	701	0.032810	0.633320	3066	0.344749	0.221000	0.202185	
2796	0.347282	412	0.055825	915	0.040437	877	0.025086	0.633320	2796	0.347282	0.210600	0.202186	
3120	0.334936	539	0.046382	705	0.015603	636	0.028302	0.633320	3120	0.334936	0.219800	0.202189	
2932	0.351637	504	0.033730	836	0.039474	728	0.031593	0.633320	2932	0.351637	0.220800	0.202192	
3147	0.334922	503	0.045726	670	0.020896	680	0.039706	0.633320	3147	0.334922	0.223600	0.202196	
3127	0.363607	574	0.036585	635	0.020472	664	0.016566	0.633320	3127	0.363607	0.236400	0.202202	
3061	0.346945	547	0.043876	723	0.022130	669	0.040359	0.633320	3061	0.346945	0.225800	0.202206	
3137	0.356391	545	0.034862	656	0.018293	662	0.043807	0.633320	3137	0.356391	0.235600	0.202211	
3077	0.344816	427	0.046838	785	0.020382	711	0.040788	0.633320	3077	0.344816	0.225200	0.202215	
3173	0.336905	547	0.049360	644	0.004658	636	0.026730	0.633320	3173	0.336905	0.223200	0.202219	
2930	0.334812	489	0.069530	810	0.017284	771	0.031128	0.633320	2930	0.334812	0.210600	0.202220	
2863	0.344045	516	0.042636	870	0.022989	751	0.023968	0.633320	2863	0.344045	0.209000	0.202221	
3149	0.353128	518	0.030888	686	0.014577	647	0.035549	0.633320	3149	0.353128	0.232200	0.202226	
2881	0.348490	437	0.025172	885	0.020339	797	0.025094	0.633320	2881	0.348490	0.210600	0.202228	
2495	0.362725	425	0.035294	1120	0.013393	960	0.033333	0.633320	2495	0.362725	0.193400	0.202226	
3030	0.345875	537	0.039106	717	0.051604	716	0.047486	0.633320	3030	0.345875	0.228000	0.202231	
3110	0.347267	505	0.039604	677	0.025111	708	0.035311	0.633320	3110	0.347267	0.228400	0.202235	
3162	0.329222	556	0.041367	639	0.009390	643	0.021773	0.633320	3162	0.329222	0.216800	0.202238	
3127	0.341861	553	0.034358	608	0.013158	712	0.023876	0.633320	3127	0.341861	0.222600	0.202241	
2871	0.353187	460	0.047826	903	0.018826	766	0.027415	0.633320	2871	0.353187	0.214800	0.202243	
3221	0.361999	460	0.036957	661	0.028744	658	0.027356	0.633320	3221	0.361999	0.244000	0.202250	
3048	0.332021	475	0.048421	742	0.040431	735	0.029932	0.633320	3048	0.332021	0.217400	0.202253	
3175	0.344252	488	0.057377	659	0.016692	678	0.025074	0.633320	3175	0.344252	0.229800	0.202257	
2699	0.351982	484	0.022727	899	0.020022	918	0.021786	0.633320	2699	0.351982	0.199800	0.202257	
2831	0.318262	426	0.061033	847	0.034238	896	0.026786	0.633320	2831	0.318262	0.196000	0.202256	
3011	0.346729	479	0.050104	748	0.014706	762	0.028871	0.633320	3011	0.346729	0.220200	0.202259	
3117	0.364132	439	0.036446	722	0.012465	722	0.022161	0.633320	3117	0.364132	0.235200	0.202265	
3033	0.352786	453	0.057395	776	0.015464	738	0.031165	0.633320	3033	0.352786	0.226200	0.202269	
2667	0.344582	408	0.039216	1005	0.027861	920	0.025000	0.633320	2667	0.344582	0.197200	0.202268	
2979	0.355824	395	0.040506	808	0.022277	818	0.028117	0.633320	2979	0.355824	0.223400	0.202271	
2922	0.331622	442	0.040724	842	0.016627	794	0.035264	0.633320	2922	0.331622	0.205800	0.202272	
3106	0.343851	503	0.051690	722	0.019391	669	0.025411	0.633320	3106	0.343851	0.225000	0.202276	
3164	0.348609	457	0.045952	695	0.012950	684	0.027778	0.633320	3164	0.348609	0.230400	0.202280	
2710	0.337638	390	0.035897	966	0.018634	934	0.021413	0.633320	2710	0.337638	0.193400	0.202279	
2186	0.333943	337	0.020772	1278	0.032864	1199	0.020851	0.633320	2186	0.333943	0.160800	0.202272	
3096	0.351744	500	0.030000	712	0.025281	692	0.015896	0.633320	3096	0.351744	0.226600	0.202276	
2679	0.362449	424	0.042453	966	0.018634	931	0.011815	0.633320	2679	0.362449	0.203600	0.202276	
2793	0.338346	495	0.036364	865	0.021965	847	0.020071	0.633320	2793	0.338346	0.199800	0.202276	
2827	0.336045	478	0.041841	856	0.018692	839	0.020262	0.633320	2827	0.336045	0.200600	0.202276	
2417	0.359123	346	0.023121	1129	0.027458	1108	0.012635	0.633320	2417	0.359123	0.184200	0.202273	
3112	0.336761	508	0.031496	706	0.016997	674	0.025223	0.633320	3112	0.336761	0.218600	0.202275	
2345	0.321962	385	0.023377	1180	0.019492	1090	0.010092	0.633320	2345	0.321962	0.159600	0.202268	
1617	0.327767	250	0.032000	1686	0.024911	1447	0.011748	0.633320	1617	0.327767	0.119400	0.202254	
1627	0.326982	243	0.041152	1654	0.029625	1476	0.012195	0.633320	1627	0.326982	0.121800	0.202241	
2034	0.318092	306	0.026144	1400	0.025000	1260	0.006349	0.633320	2034	0.318092	0.139600	0.202230	
1953	0.344086	305	0.029508	1488	0.016801	1254	0.009569	0.633320	1953	0.344086	0.143600	0.202220	
3058	0.340092	483	0.037267	720	0.008333	739	0.036536	0.633320	3058	0.340092	0.218200	0.202223	
3256	0.334767	438	0.043379	663	0.013575	643	0.041991	0.633320	3256	0.334767	0.229000	0.202227	
3202	0.333229	483	0.026915	635	0.018898	680	0.033824	0.633320	3202	0.333229	0.223000	0.202231	
3156	0.334284	456	0.046053	667	0.017991	721	0.023578	0.633320	3156	0.334284	0.221000	0.202234	
3233	0.345809	515	0.031068	647	0.032457	605	0.033058	0.633320	3233	0.345809	0.235000	0.202240	
2901	0.332299	488	0.053279	830	0.022892	781	0.030730	0.633320	2901	0.332299	0.206600	0.202240	
3015	0.334992	524	0.032443	753	0.026560	708	0.031073	0.633320	3015	0.334992	0.213800	0.202242	
